id,doi,display_name,publication_year,type,cited_by_count,fwci
https://openalex.org/W3161944459,https://doi.org/10.3168/jds.2020-20042,Virulence profiles of Klebsiella pneumoniae isolated from 2 large dairy farms in China,2021,article,16,2.593
https://openalex.org/W4388498406,https://doi.org/10.3168/jds.2023-23721,Comparative genomic analyses of Klebsiella pneumoniae K57 capsule serotypes isolated from bovine mastitis in China,2023,article,7,1.744
https://openalex.org/W4395452185,https://doi.org/10.3390/antibiotics13050391,Extended-Spectrum Beta-Lactamase-Producing Escherichia coli and Other Antimicrobial-Resistant Gram-Negative Pathogens Isolated from Bovine Mastitis: A One Health Perspective,2024,article,3,3.04
https://openalex.org/W4409119086,, Dublin in dairy cattle: Review of state of the science.,2025,review,0,0.0
https://openalex.org/W2773167758,https://doi.org/10.9778/cmajo.20170041,Rates of colonization with extended-spectrum β-lactamase-producing <i>Escherichia coli</i> in Canadian travellers returning from South Asia: a cross-sectional assessment,2017,article,17,0.693
https://openalex.org/W1951134622,https://doi.org/10.1590/s0100-736x2015000100003,Research of Klebsiella pneumoniae in dairy herds,2015,article,16,0.0
https://openalex.org/W3211698557,https://doi.org/10.1007/s10096-021-04373-5,Population-based epidemiology of Escherichia coli ST1193 causing blood stream infections in a centralized Canadian region,2021,review,14,0.609
https://openalex.org/W4408906477,https://doi.org/10.2196/preprints.75025,Analyzing Public Google Search Interest on Measles in Canada: Identifying Key Moments for Targeted Risk Communication (Preprint),2025,preprint,0,
https://openalex.org/W4411303057,https://doi.org/10.2196/75025,Analyzing Public Google Search Interest on Measles in Canada: Identifying Key Moments for Targeted Risk Communication (Preprint),2025,article,0,0.0
https://openalex.org/W2947154039,https://doi.org/10.1099/ijsem.0.003457,"Staphylococcus debuckii sp. nov., a coagulase-negative species from bovine milk",2019,article,14,1.375
https://openalex.org/W3128297651,https://doi.org/10.1093/jac/dkab020,Spatial distribution of <i>Escherichia coli</i> ST131 C subclades in a centralized Canadian urban region,2021,article,13,0.95
https://openalex.org/W3182518092,https://doi.org/10.1007/s10096-021-04309-z,Population-based surveillance of Enterobacter cloacae complex causing blood stream infections in a centralized Canadian region,2021,article,13,1.668
https://openalex.org/W2727524062,https://doi.org/10.1093/femspd/ftx074,Integration host factor is important for biofilm formation by Salmonella enterica Enteritidis,2017,article,14,0.509
https://openalex.org/W2794093022,https://doi.org/10.3168/jds.2017-14301,Invited review: Effectiveness of precalving treatment on postcalving udder health in nulliparous dairy heifers: A systematic review and meta-analysis,2018,review,14,0.335
https://openalex.org/W1996793569,https://doi.org/10.1590/s0100-736x2013000700005,Molecular epidemiology and extended-spectrum β-lactamases production of Klebsiella pneumoniae isolated from three dairy herds,2013,article,13,2.004
https://openalex.org/W2089582301,https://doi.org/10.1590/s0100-736x2014000400004,Beta-lactamase detection in Staphylococcus aureus and coagulase-negative Staphylococcus isolated from bovine mastitis,2014,article,13,2.569
https://openalex.org/W4399071311,https://doi.org/10.1016/j.vetmic.2024.110133,Biological and genomic characterization of 4 novel bacteriophages isolated from sewage or the environment using non-aureus Staphylococci strains,2024,article,2,1.159
https://openalex.org/W4391684979,https://doi.org/10.1101/2024.02.08.579469,Differences in milk microbiota between healthy cows and cows with recurring<i>Klebsiella</i>mastitis,2024,preprint,1,
https://openalex.org/W2971097100,https://doi.org/10.1128/jcm.01281-19,A Cost-Effective Method for Identifying <i>Enterobacterales</i> with OXA-181,2019,article,6,0.39
https://openalex.org/W1995213479,https://doi.org/10.1590/s0103-84782012005000035,Somaticell® as a screening method for somatic cell count from bovine milk,2012,article,3,0.0
https://openalex.org/W3133253879,https://doi.org/10.17632/h74fx6996c.1,Supplemental table 1,2021,article,4,0.854
https://openalex.org/W2744597530,https://doi.org/10.53393/rial.2017.v76.33538,"Estudos da fauna flebotomínica (Diptera: Psychodidae: Phlebotominae) e infecção natural por Leishmania infantum em municípios da região noroeste do estado de São Paulo, Brasil",2017,article,2,0.253
https://openalex.org/W3174220110,https://doi.org/10.1590/1808-1657v76p5232009,UTILIZAÇÃO DE COMPOSTO HOMEOPÁTICO NO TRATAMENTO DA MASTITE BOVINA,2009,article,2,0.508
https://openalex.org/W3211788469,,"Restriction in the use of antibiotics in food animals and antibiotic resistance in food animals and humans – a systematic review and meta-analysis (University of Calgary, Canada)",2017,review,2,0.017
https://openalex.org/W2414261780,https://doi.org/10.4238/2015.december.29.13,"Salmonella enterica Typhimurium fljBA operon stability: implications regarding the origin of Salmonella enterica I 4,[5],12:i:-",2015,article,1,0.0
https://openalex.org/W4402316723,https://doi.org/10.3390/antibiotics13090854,Antimicrobial Resistance and Use on Chinese Dairy Farms: Awareness and Opinions Regarding Selective Treatments of Farm Managers,2024,article,0,0.0
https://openalex.org/W3198493312,,Use of bulk milk samples to detect infectious diseases of dairy cattle: Protocol for a scoping review,2021,review,2,0.067
https://openalex.org/W338168079,,Use of homeopatic complex in the treatment of bovine mastitis.,2009,article,1,0.0
https://openalex.org/W4401715487,https://doi.org/10.1128/spectrum.00946-24,Impact of carbon dioxide concentrations on laboratory sensitivity of <i>Mycoplasma</i> species isolated from dairy cows,2024,article,0,0.0
https://openalex.org/W2602909002,,"Perfil fenotípico e genotípico da resistência aos antimicrobianos em ""Klebsiella pneumoniae"", ""Salmonella enterica"" e estafilococos coagulase-negativa",2016,article,0,0.0
https://openalex.org/W4235454704,https://doi.org/10.47749/t/unicamp.2016.970837,"Perfil fenotípico e genotípico da resistência aos antimicrobianos em ""Klebsiella pneumoniae"", ""Salmonella enterica"" e estafilococos coagulase-negativa",2016,dissertation,0,
https://openalex.org/W1003005805,,Search for enterotoxins codifying genes in S. aureus isolated from bovine mastitis cases.,2011,article,0,0.0
https://openalex.org/W1499604745,,"EFFECT OF A HOMEOPATHIC COMPOUND ON SOMATIC CELL COUNT AND MILK PRODUCTION IN ""PARDA ALPINA"" GOATS",2011,article,0,0.0
https://openalex.org/W2181701975,,ESBL producing Klebsiella pneumoniae isolated from dairy farms - preliminary results.,2011,article,0,0.0
https://openalex.org/W237830122,,Molecular typing and toxin profiles of S. aureus strains isolated from bovine milk samples.,2011,article,0,0.0
https://openalex.org/W264754654,,Bovine mastitis etiological agents and their relevance to milk quality and public health.,2011,article,0,0.0
https://openalex.org/W332529400,,Antimicrobial resistance evaluation in S. aureus from bovine mastitis cases.,2011,article,0,0.0
https://openalex.org/W596139625,,Perfil molecular e pesquisa de beta-lactamases de espectro ampliado de isolados de Klebsiella pneumoniase em rebanhos bovinos leiteiros no Estado de São Paulo,2011,article,0,0.0
https://openalex.org/W783718014,,Presence of enterotoxins genes in Staphylococcus epidermidis isolated from bovine milk.,2011,article,0,0.0
https://openalex.org/W4385311208,https://doi.org/10.1101/2023.07.26.549771,Genes associated with fitness and disease severity in the pan-genome of mastitis-associated<i>Escherichia coli</i>,2023,preprint,0,
https://openalex.org/W4389372925,https://doi.org/10.4025/actascihealthsci.v45i1.62919,"Comparison of laboratory methods for diagnosis of human visceral leishmaniasis in the Center-West Region of São Paulo State, Brazil",2023,article,0,0.0
https://openalex.org/W3178869262,,"Table 6, Pooled absolute risk differences of antibiotic resistance for Enterobacteriaceae isolates in faecal samples",2017,article,0,0.0
https://openalex.org/W3145682230,,Association between antimicrobial use and resistance in non- aureus staphylococci isolated from dairy herds,2018,article,0,0.0
https://openalex.org/W3046754251,https://doi.org/10.11575/prism/38055,"Antimicrobial resistance: Prevalence, genetics and associations with antimicrobial use in food-producing animals",2020,dissertation,0,
https://openalex.org/W4282027469,https://doi.org/10.1007/s15010-022-01856-1,Escherichia coli sequence type 73 bloodstream infections in a centralized Canadian region and their association with companion animals: an ecological study,2022,article,0,0.0
https://openalex.org/W2116106523,https://doi.org/10.1038/nm.2758,A high-throughput drug screen for Entamoeba histolytica identifies a new lead and target,2012,article,298,11.594
https://openalex.org/W2193646257,https://doi.org/10.1016/j.theriogenology.2015.10.037,A review of sexually transmitted bovine trichomoniasis and campylobacteriosis affecting cattle reproductive health,2015,review,99,1.165
https://openalex.org/W1995720888,https://doi.org/10.1038/mi.2015.27,Colonic MUC2 mucin regulates the expression and antimicrobial activity of β-defensin 2,2015,article,86,6.48
https://openalex.org/W2568226435,https://doi.org/10.1128/iai.00905-16,MUC2 Mucin and Butyrate Contribute to the Synthesis of the Antimicrobial Peptide Cathelicidin in Response to Entamoeba histolytica- and Dextran Sodium Sulfate-Induced Colitis,2017,article,72,5.216
https://openalex.org/W2790007306,https://doi.org/10.1016/j.ijantimicag.2018.02.006,"Host defense cathelicidins in cattle: types, production, bioactive functions and potential therapeutic and diagnostic applications",2018,review,65,1.333
https://openalex.org/W4407584464,https://doi.org/10.1186/s40104-025-01151-7,Bovine milk-derived extracellular vesicles reduce oxidative stress and ferroptosis induced by Klebsiella pneumoniae in bovine mammary epithelial cells,2025,article,2,5.595
https://openalex.org/W2125386218,https://doi.org/10.3390/pathogens2010177,Antimicrobial Human β-Defensins in the Colon and Their Role in Infectious and Non-Infectious Diseases,2013,review,67,0.458
https://openalex.org/W2906133922,https://doi.org/10.3168/jds.2018-15136,Molecular epidemiology and distribution of antimicrobial resistance genes of Staphylococcus species isolated from Chinese dairy cows with clinical mastitis,2018,article,60,8.387
https://openalex.org/W2058082432,https://doi.org/10.1073/pnas.1302664110,Expanded therapeutic potential in activity space of next-generation 5-nitroimidazole antimicrobials with broad structural diversity,2013,article,58,2.585
https://openalex.org/W3027190879,https://doi.org/10.3389/fimmu.2020.00965,The Network of Colonic Host Defense Peptides as an Innate Immune Defense Against Enteropathogenic Bacteria,2020,review,44,0.999
https://openalex.org/W3005101002,https://doi.org/10.3168/jds.2019-17458,Klebsiella pneumoniae isolated from bovine mastitis is cytopathogenic for bovine mammary epithelial cells,2020,article,43,7.703
https://openalex.org/W4368377364,https://doi.org/10.3389/fcimb.2023.1165312,Host innate immune responses and microbiome profile of neonatal calves challenged with Cryptosporidium parvum and the effect of bovine colostrum supplementation,2023,article,18,5.792
https://openalex.org/W4406590886,https://doi.org/10.1016/j.bbamem.2025.184410,Human cathelicidin LL-37 rapidly disrupted colonic epithelial integrity,2025,article,1,9.708
https://openalex.org/W4406801176,https://doi.org/10.1038/s41390-025-03882-9,A multidimensional fecal microbial and inflammatory biomarker profiling in preterm and full-term neonates,2025,article,1,4.353
